video_frame,video_time_s,requested_sim_time_s,log_row,log_time_s,model_sequence,state,camera_world_x,camera_world_z,pallet_world_x,pallet_world_z
225,7.5,7.5,225,7.499999999999868,75,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
226,7.533333333333333,7.533333333333333,226,7.533333333333201,75,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
227,7.566666666666666,7.566666666666666,227,7.566666666666534,75,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
228,7.6,7.6,228,7.5999999999998655,76,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
229,7.633333333333334,7.633333333333334,229,7.633333333333199,76,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
230,7.666666666666667,7.666666666666667,230,7.666666666666532,76,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
231,7.7,7.7,231,7.699999999999863,77,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
232,7.733333333333333,7.733333333333333,232,7.733333333333197,77,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
233,7.766666666666667,7.766666666666667,233,7.76666666666653,77,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
234,7.8,7.8,234,7.799999999999861,78,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
235,7.833333333333333,7.833333333333333,235,7.8333333333331945,78,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
236,7.866666666666666,7.866666666666666,236,7.866666666666528,78,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
237,7.9,7.9,237,7.899999999999859,79,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
238,7.933333333333334,7.933333333333334,238,7.933333333333192,79,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
239,7.966666666666667,7.966666666666667,239,7.966666666666526,79,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
240,8.0,8.0,240,7.999999999999857,80,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
241,8.033333333333333,8.033333333333333,241,8.033333333333191,80,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
242,8.066666666666666,8.066666666666666,242,8.066666666666524,80,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
243,8.1,8.1,243,8.099999999999856,81,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
244,8.133333333333333,8.133333333333333,244,8.133333333333189,81,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
245,8.166666666666666,8.166666666666666,245,8.166666666666522,81,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
246,8.2,8.2,246,8.199999999999854,82,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
247,8.233333333333333,8.233333333333333,247,8.233333333333187,82,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
248,8.266666666666667,8.266666666666667,248,8.26666666666652,82,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
249,8.3,8.3,249,8.299999999999851,83,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
250,8.333333333333334,8.333333333333334,250,8.333333333333185,83,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
251,8.366666666666667,8.366666666666667,251,8.366666666666518,83,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
252,8.4,8.4,252,8.39999999999985,84,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
253,8.433333333333334,8.433333333333334,253,8.433333333333183,84,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
254,8.466666666666667,8.466666666666667,254,8.466666666666516,84,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
255,8.5,8.5,255,8.499999999999847,85,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
256,8.533333333333333,8.533333333333333,256,8.53333333333318,85,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
257,8.566666666666666,8.566666666666666,257,8.566666666666514,85,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
258,8.6,8.6,258,8.599999999999845,86,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
259,8.633333333333333,8.633333333333333,259,8.633333333333178,86,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
260,8.666666666666666,8.666666666666666,260,8.666666666666512,86,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
261,8.7,8.7,261,8.699999999999843,87,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
262,8.733333333333333,8.733333333333333,262,8.733333333333176,87,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
263,8.766666666666667,8.766666666666667,263,8.76666666666651,87,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
264,8.8,8.8,264,8.79999999999984,88,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
265,8.833333333333334,8.833333333333334,265,8.833333333333174,88,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
266,8.866666666666667,8.866666666666667,266,8.866666666666507,88,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
267,8.9,8.9,267,8.899999999999839,89,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
268,8.933333333333334,8.933333333333334,268,8.933333333333172,89,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
269,8.966666666666667,8.966666666666667,269,8.966666666666505,89,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
270,9.0,9.0,270,8.999999999999837,90,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
271,9.033333333333333,9.033333333333333,271,9.03333333333317,90,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
272,9.066666666666666,9.066666666666666,272,9.066666666666503,90,FINAL_SETTLE,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
273,9.1,9.1,273,9.099999999999834,91,FINAL_POSE_LOCK,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
274,9.133333333333333,9.133333333333333,274,9.133333333333168,91,FINAL_POSE_LOCK,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
275,9.166666666666666,9.166666666666666,275,9.1666666666665,91,FINAL_POSE_LOCK,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
276,9.2,9.2,276,9.199999999999832,92,FINAL_POSE_LOCK,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
277,9.233333333333333,9.233333333333333,277,9.233333333333166,92,FINAL_POSE_LOCK,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
278,9.266666666666667,9.266666666666667,278,9.266666666666499,92,FINAL_POSE_LOCK,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
279,9.3,9.3,279,9.29999999999983,93,FINAL_POSE_LOCK,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
280,9.333333333333334,9.333333333333334,280,9.333333333333163,93,FINAL_POSE_LOCK,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
281,9.366666666666667,9.366666666666667,281,9.366666666666497,93,FINAL_POSE_LOCK,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
282,9.4,9.4,282,9.399999999999828,94,FINAL_POSE_LOCK,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
283,9.433333333333334,9.433333333333334,283,9.433333333333161,94,FINAL_POSE_LOCK,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
284,9.466666666666667,9.466666666666667,284,9.466666666666494,94,FINAL_POSE_LOCK,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
285,9.5,9.5,285,9.499999999999826,95,FINAL_POSE_LOCK,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
286,9.533333333333333,9.533333333333333,286,9.53333333333316,95,FINAL_POSE_LOCK,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
287,9.566666666666666,9.566666666666666,287,9.566666666666492,95,FINAL_POSE_LOCK,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
288,9.6,9.6,288,9.599999999999824,96,FINAL_POSE_LOCK,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
289,9.633333333333333,9.633333333333333,289,9.633333333333157,96,FINAL_POSE_LOCK,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
290,9.666666666666666,9.666666666666666,290,9.66666666666649,96,FINAL_POSE_LOCK,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
291,9.7,9.7,291,9.699999999999822,97,FINAL_POSE_LOCK,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
292,9.733333333333333,9.733333333333333,292,9.733333333333155,97,FINAL_POSE_LOCK,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
293,9.766666666666667,9.766666666666667,293,9.766666666666488,97,FINAL_POSE_LOCK,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
294,9.8,9.8,294,9.79999999999982,98,FINAL_POSE_LOCK,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
295,9.833333333333334,9.833333333333334,295,9.833333333333153,98,FINAL_POSE_LOCK,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
296,9.866666666666667,9.866666666666667,296,9.866666666666486,98,FINAL_POSE_LOCK,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
297,9.9,9.9,297,9.899999999999817,99,FINAL_POSE_LOCK,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
298,9.933333333333334,9.933333333333334,298,9.93333333333315,99,FINAL_POSE_LOCK,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
299,9.966666666666667,9.966666666666667,299,9.966666666666484,99,FINAL_POSE_LOCK,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
300,10.0,10.0,300,9.999999999999815,100,FINAL_POSE_LOCK,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
301,10.033333333333333,10.033333333333333,301,10.033333333333148,100,FINAL_POSE_LOCK,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
302,10.066666666666666,10.066666666666666,302,10.066666666666482,100,FINAL_POSE_LOCK,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
303,10.1,10.099999999999813,303,10.099999999999813,101,FAILED,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
304,10.133333333333333,10.099999999999813,303,10.099999999999813,101,FAILED,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
305,10.166666666666666,10.099999999999813,303,10.099999999999813,101,FAILED,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
306,10.2,10.099999999999813,303,10.099999999999813,101,FAILED,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
307,10.233333333333333,10.099999999999813,303,10.099999999999813,101,FAILED,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
308,10.266666666666667,10.099999999999813,303,10.099999999999813,101,FAILED,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
309,10.3,10.099999999999813,303,10.099999999999813,101,FAILED,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
310,10.333333333333334,10.099999999999813,303,10.099999999999813,101,FAILED,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
311,10.366666666666667,10.099999999999813,303,10.099999999999813,101,FAILED,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
312,10.4,10.099999999999813,303,10.099999999999813,101,FAILED,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
313,10.433333333333334,10.099999999999813,303,10.099999999999813,101,FAILED,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
314,10.466666666666667,10.099999999999813,303,10.099999999999813,101,FAILED,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
315,10.5,10.099999999999813,303,10.099999999999813,101,FAILED,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
316,10.533333333333333,10.099999999999813,303,10.099999999999813,101,FAILED,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
317,10.566666666666666,10.099999999999813,303,10.099999999999813,101,FAILED,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
318,10.6,10.099999999999813,303,10.099999999999813,101,FAILED,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
319,10.633333333333333,10.099999999999813,303,10.099999999999813,101,FAILED,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
320,10.666666666666666,10.099999999999813,303,10.099999999999813,101,FAILED,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
321,10.7,10.099999999999813,303,10.099999999999813,101,FAILED,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
322,10.733333333333333,10.099999999999813,303,10.099999999999813,101,FAILED,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
323,10.766666666666667,10.099999999999813,303,10.099999999999813,101,FAILED,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
324,10.8,10.099999999999813,303,10.099999999999813,101,FAILED,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
325,10.833333333333334,10.099999999999813,303,10.099999999999813,101,FAILED,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
326,10.866666666666667,10.099999999999813,303,10.099999999999813,101,FAILED,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
327,10.9,10.099999999999813,303,10.099999999999813,101,FAILED,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
328,10.933333333333334,10.099999999999813,303,10.099999999999813,101,FAILED,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
329,10.966666666666667,10.099999999999813,303,10.099999999999813,101,FAILED,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
330,11.0,10.099999999999813,303,10.099999999999813,101,FAILED,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
331,11.033333333333333,10.099999999999813,303,10.099999999999813,101,FAILED,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
332,11.066666666666666,10.099999999999813,303,10.099999999999813,101,FAILED,0.07505929080660928,-0.004155267192523793,0.30000000000000027,2.2000000000000037
